ward,category,year,cost,total_spent,perc_spending
26,Police Cameras,2015,0.0,1319735.0,0.0
26,Pedestrian Infrastructure,2015,0.0,1319735.0,0.0
26,Bicycle Infrastructure,2015,0.0,1319735.0,0.0
26,Misc.,2015,0.0,1319735.0,0.0
26,Viaducts,2016,0.0,942694.0,0.0
26,Beautification,2016,0.0,942694.0,0.0
26,Misc. CDOT,2016,0.0,942694.0,0.0
26,Parks,2016,0.0,942694.0,0.0
26,Police Cameras,2016,0.0,942694.0,0.0
26,Bicycle Infrastructure,2016,0.0,942694.0,0.0
26,Viaducts,2017,0.0,1319999.92,0.0
26,Street Redesign,2017,0.0,1319999.92,0.0
26,Beautification,2017,0.0,1319999.92,0.0
26,Misc. CDOT,2017,0.0,1319999.92,0.0
26,Parks,2017,0.0,1319999.92,0.0
26,Police Cameras,2017,0.0,1319999.92,0.0
26,Pedestrian Infrastructure,2017,0.0,1319999.92,0.0
26,Bicycle Infrastructure,2017,0.0,1319999.92,0.0
26,Viaducts,2018,0.0,1319999.99,0.0
26,Street Redesign,2018,0.0,1319999.99,0.0
26,Beautification,2018,0.0,1319999.99,0.0
26,Misc. CDOT,2018,0.0,1319999.99,0.0
26,Parks,2018,0.0,1319999.99,0.0
26,Police Cameras,2018,0.0,1319999.99,0.0
26,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
26,Viaducts,2019,0.0,1319999.99,0.0
26,Street Redesign,2019,0.0,1319999.99,0.0
26,Beautification,2019,0.0,1319999.99,0.0
26,Misc. CDOT,2019,0.0,1319999.99,0.0
26,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
26,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
26,Viaducts,2020,0.0,1319999.99,0.0
26,Street Redesign,2020,0.0,1319999.99,0.0
26,Parks,2020,0.0,1319999.99,0.0
26,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
26,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
26,Viaducts,2021,0.0,1499999.99,0.0
26,Street Redesign,2021,0.0,1499999.99,0.0
26,Beautification,2021,0.0,1499999.99,0.0
26,Parks,2021,0.0,1499999.99,0.0
26,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
26,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
26,Viaducts,2022,0.0,1499999.99,0.0
26,Street Redesign,2022,0.0,1499999.99,0.0
26,Beautification,2022,0.0,1499999.99,0.0
26,Parks,2022,0.0,1499999.99,0.0
26,Police Cameras,2022,0.0,1499999.99,0.0
26,Pedestrian Infrastructure,2022,0.0,1499999.99,0.0
26,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
26,Viaducts,2023,0.0,1461980.61,0.0
26,Street Redesign,2023,0.0,1461980.61,0.0
26,Beautification,2023,0.0,1461980.61,0.0
26,Misc. CDOT,2023,0.0,1461980.61,0.0
26,Parks,2023,0.0,1461980.61,0.0
26,Police Cameras,2023,0.0,1461980.61,0.0
26,Pedestrian Infrastructure,2023,0.0,1461980.61,0.0
26,Bicycle Infrastructure,2023,0.0,1461980.61,0.0
27,Viaducts,2012,0.0,1319204.0,0.0
27,Beautification,2012,0.0,1319204.0,0.0
27,Misc. CDOT,2012,0.0,1319204.0,0.0
27,Parks,2012,0.0,1319204.0,0.0
27,Police Cameras,2012,0.0,1319204.0,0.0
27,Pedestrian Infrastructure,2012,0.0,1319204.0,0.0
27,Bicycle Infrastructure,2012,0.0,1319204.0,0.0
27,Viaducts,2013,0.0,1319223.0,0.0
27,Beautification,2013,0.0,1319223.0,0.0
27,Misc. CDOT,2013,0.0,1319223.0,0.0
27,Parks,2013,0.0,1319223.0,0.0
27,Police Cameras,2013,0.0,1319223.0,0.0
27,Pedestrian Infrastructure,2013,0.0,1319223.0,0.0
27,Bicycle Infrastructure,2013,0.0,1319223.0,0.0
27,Viaducts,2014,0.0,1317182.0,0.0
27,Beautification,2014,0.0,1317182.0,0.0
27,Misc. CDOT,2014,0.0,1317182.0,0.0
27,Parks,2014,0.0,1317182.0,0.0
27,Police Cameras,2014,0.0,1317182.0,0.0
27,Bicycle Infrastructure,2014,0.0,1317182.0,0.0
27,Viaducts,2015,0.0,1181773.0,0.0
27,Beautification,2015,0.0,1181773.0,0.0
27,Misc. CDOT,2015,0.0,1181773.0,0.0
27,Parks,2015,0.0,1181773.0,0.0
27,Police Cameras,2015,0.0,1181773.0,0.0
27,Pedestrian Infrastructure,2015,0.0,1181773.0,0.0
27,Bicycle Infrastructure,2015,0.0,1181773.0,0.0
27,Misc.,2015,0.0,1181773.0,0.0
27,Beautification,2016,0.0,1320002.0,0.0
27,Misc. CDOT,2016,0.0,1320002.0,0.0
27,Parks,2016,0.0,1320002.0,0.0
27,Police Cameras,2016,0.0,1320002.0,0.0
27,Bicycle Infrastructure,2016,0.0,1320002.0,0.0
27,Beautification,2017,0.0,1319999.99,0.0
27,Misc. CDOT,2017,0.0,1319999.99,0.0
27,Parks,2017,0.0,1319999.99,0.0
27,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
27,Beautification,2018,0.0,1266242.86,0.0
27,Misc. CDOT,2018,0.0,1266242.86,0.0
27,Parks,2018,0.0,1266242.86,0.0
27,Police Cameras,2018,0.0,1266242.86,0.0
27,Bicycle Infrastructure,2018,0.0,1266242.86,0.0
27,Viaducts,2019,0.0,1319999.99,0.0
27,Beautification,2019,0.0,1319999.99,0.0
27,Misc. CDOT,2019,0.0,1319999.99,0.0
27,Parks,2019,0.0,1319999.99,0.0
27,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
27,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
27,Viaducts,2020,0.0,1319999.99,0.0
27,Street Redesign,2020,0.0,1319999.99,0.0
27,Beautification,2020,0.0,1319999.99,0.0
27,Parks,2020,0.0,1319999.99,0.0
27,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
27,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
27,Street Redesign,2021,0.0,1499999.99,0.0
27,Lighting,2021,0.0,1499999.99,0.0
27,Beautification,2021,0.0,1499999.99,0.0
27,Parks,2021,0.0,1499999.99,0.0
27,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
27,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
27,Beautification,2022,0.0,1499999.99,0.0
27,Viaducts,2022,0.0,1499999.99,0.0
27,Parks,2022,0.0,1499999.99,0.0
27,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
27,Viaducts,2023,0.0,1469630.1400000001,0.0
27,Beautification,2023,0.0,1469630.1400000001,0.0
27,Parks,2023,0.0,1469630.1400000001,0.0
27,Police Cameras,2023,0.0,1469630.1400000001,0.0
27,Bicycle Infrastructure,2023,0.0,1469630.1400000001,0.0
28,Viaducts,2012,0.0,1319896.0,0.0
28,Beautification,2012,0.0,1319896.0,0.0
28,Misc. CDOT,2012,0.0,1319896.0,0.0
28,Parks,2012,0.0,1319896.0,0.0
28,Police Cameras,2012,0.0,1319896.0,0.0
28,Pedestrian Infrastructure,2012,0.0,1319896.0,0.0
28,Bicycle Infrastructure,2012,0.0,1319896.0,0.0
28,Viaducts,2013,0.0,1320002.0,0.0
28,Beautification,2013,0.0,1320002.0,0.0
28,Misc. CDOT,2013,0.0,1320002.0,0.0
28,Police Cameras,2013,0.0,1320002.0,0.0
28,Pedestrian Infrastructure,2013,0.0,1320002.0,0.0
28,Bicycle Infrastructure,2013,0.0,1320002.0,0.0
28,Viaducts,2014,0.0,1320001.0,0.0
28,Beautification,2014,0.0,1320001.0,0.0
28,Misc. CDOT,2014,0.0,1320001.0,0.0
28,Police Cameras,2014,0.0,1320001.0,0.0
28,Bicycle Infrastructure,2014,0.0,1320001.0,0.0
28,Viaducts,2015,0.0,1319954.0,0.0
28,Beautification,2015,0.0,1319954.0,0.0
28,Misc. CDOT,2015,0.0,1319954.0,0.0
28,Police Cameras,2015,0.0,1319954.0,0.0
28,Bicycle Infrastructure,2015,0.0,1319954.0,0.0
28,Viaducts,2016,0.0,1089600.0,0.0
28,Beautification,2016,0.0,1089600.0,0.0
28,Misc. CDOT,2016,0.0,1089600.0,0.0
28,Parks,2016,0.0,1089600.0,0.0
28,Police Cameras,2016,0.0,1089600.0,0.0
28,Bicycle Infrastructure,2016,0.0,1089600.0,0.0
28,Viaducts,2017,0.0,1319999.99,0.0
28,Beautification,2017,0.0,1319999.99,0.0
28,Misc. CDOT,2017,0.0,1319999.99,0.0
28,Parks,2017,0.0,1319999.99,0.0
28,Police Cameras,2017,0.0,1319999.99,0.0
28,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
28,Beautification,2018,0.0,1319999.99,0.0
28,Viaducts,2018,0.0,1319999.99,0.0
28,Parks,2018,0.0,1319999.99,0.0
28,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
28,Viaducts,2019,0.0,1319999.99,0.0
28,Street Redesign,2019,0.0,1319999.99,0.0
28,Beautification,2019,0.0,1319999.99,0.0
28,Police Cameras,2019,0.0,1319999.99,0.0
28,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
28,Viaducts,2020,0.0,1319999.99,0.0
28,Beautification,2020,0.0,1319999.99,0.0
28,Parks,2020,0.0,1319999.99,0.0
28,Police Cameras,2020,0.0,1319999.99,0.0
28,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
28,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
28,Viaducts,2021,0.0,1499999.9900000002,0.0
28,Street Redesign,2021,0.0,1499999.9900000002,0.0
28,Beautification,2021,0.0,1499999.9900000002,0.0
28,Misc. CDOT,2021,0.0,1499999.9900000002,0.0
28,Parks,2021,0.0,1499999.9900000002,0.0
28,Pedestrian Infrastructure,2021,0.0,1499999.9900000002,0.0
28,Bicycle Infrastructure,2021,0.0,1499999.9900000002,0.0
28,Misc.,2021,0.0,1499999.9900000002,0.0
28,Viaducts,2022,0.0,1447484.2,0.0
28,Beautification,2022,0.0,1447484.2,0.0
28,Parks,2022,0.0,1447484.2,0.0
28,Pedestrian Infrastructure,2022,0.0,1447484.2,0.0
28,Bicycle Infrastructure,2022,0.0,1447484.2,0.0
28,Viaducts,2023,0.0,1397237.13,0.0
28,Street Redesign,2023,0.0,1397237.13,0.0
28,Beautification,2023,0.0,1397237.13,0.0
28,Misc. CDOT,2023,0.0,1397237.13,0.0
28,Parks,2023,0.0,1397237.13,0.0
28,Police Cameras,2023,0.0,1397237.13,0.0
28,Pedestrian Infrastructure,2023,0.0,1397237.13,0.0
28,Bicycle Infrastructure,2023,0.0,1397237.13,0.0
29,Viaducts,2012,0.0,1318646.0,0.0
29,Beautification,2012,0.0,1318646.0,0.0
29,Misc. CDOT,2012,0.0,1318646.0,0.0
29,Parks,2012,0.0,1318646.0,0.0
29,Police Cameras,2012,0.0,1318646.0,0.0
29,Pedestrian Infrastructure,2012,0.0,1318646.0,0.0
29,Bicycle Infrastructure,2012,0.0,1318646.0,0.0
29,Misc.,2012,0.0,1318646.0,0.0
29,Viaducts,2013,0.0,1304001.0,0.0
29,Beautification,2013,0.0,1304001.0,0.0
29,Misc. CDOT,2013,0.0,1304001.0,0.0
29,Parks,2013,0.0,1304001.0,0.0
29,Police Cameras,2013,0.0,1304001.0,0.0
29,Pedestrian Infrastructure,2013,0.0,1304001.0,0.0
29,Bicycle Infrastructure,2013,0.0,1304001.0,0.0
29,Viaducts,2014,0.0,1319316.0,0.0
29,Sidewalk Repair,2014,0.0,1319316.0,0.0
29,Street Redesign,2014,0.0,1319316.0,0.0
29,Beautification,2014,0.0,1319316.0,0.0
29,Misc. CDOT,2014,0.0,1319316.0,0.0
29,Parks,2014,0.0,1319316.0,0.0
29,Police Cameras,2014,0.0,1319316.0,0.0
29,Pedestrian Infrastructure,2014,0.0,1319316.0,0.0
29,Bicycle Infrastructure,2014,0.0,1319316.0,0.0
29,Viaducts,2015,0.0,1312602.0,0.0
29,Lighting,2015,0.0,1312602.0,0.0
29,Beautification,2015,0.0,1312602.0,0.0
29,Misc. CDOT,2015,0.0,1312602.0,0.0
29,Parks,2015,0.0,1312602.0,0.0
29,Police Cameras,2015,0.0,1312602.0,0.0
29,Pedestrian Infrastructure,2015,0.0,1312602.0,0.0
29,Bicycle Infrastructure,2015,0.0,1312602.0,0.0
29,Misc.,2015,0.0,1312602.0,0.0
29,Viaducts,2016,0.0,1148550.0,0.0
29,Lighting,2016,0.0,1148550.0,0.0
29,Beautification,2016,0.0,1148550.0,0.0
29,Misc. CDOT,2016,0.0,1148550.0,0.0
29,Parks,2016,0.0,1148550.0,0.0
29,Police Cameras,2016,0.0,1148550.0,0.0
29,Pedestrian Infrastructure,2016,0.0,1148550.0,0.0
29,Bicycle Infrastructure,2016,0.0,1148550.0,0.0
29,Viaducts,2017,0.0,1319999.99,0.0
29,Lighting,2017,0.0,1319999.99,0.0
29,Misc. CDOT,2017,0.0,1319999.99,0.0
29,Parks,2017,0.0,1319999.99,0.0
29,Police Cameras,2017,0.0,1319999.99,0.0
29,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
29,Viaducts,2018,0.0,1319999.99,0.0
29,Street Redesign,2018,0.0,1319999.99,0.0
29,Beautification,2018,0.0,1319999.99,0.0
29,Police Cameras,2018,0.0,1319999.99,0.0
29,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
29,Viaducts,2019,0.0,1319999.99,0.0
29,Lighting,2019,0.0,1319999.99,0.0
29,Beautification,2019,0.0,1319999.99,0.0
29,Misc. CDOT,2019,0.0,1319999.99,0.0
29,Police Cameras,2019,0.0,1319999.99,0.0
29,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
29,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
29,Viaducts,2020,0.0,1319999.99,0.0
29,Street Redesign,2020,0.0,1319999.99,0.0
29,Beautification,2020,0.0,1319999.99,0.0
29,Police Cameras,2020,0.0,1319999.99,0.0
29,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
29,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
29,Misc.,2020,0.0,1319999.99,0.0
29,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
29,Police Cameras,2022,0.0,1499999.99,0.0
29,Pedestrian Infrastructure,2022,0.0,1499999.99,0.0
29,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
29,Viaducts,2023,0.0,1499999.99,0.0
29,Police Cameras,2023,0.0,1499999.99,0.0
29,Pedestrian Infrastructure,2023,0.0,1499999.99,0.0
29,Bicycle Infrastructure,2023,0.0,1499999.99,0.0
30,Viaducts,2012,0.0,1319898.0,0.0
30,Beautification,2012,0.0,1319898.0,0.0
30,Misc. CDOT,2012,0.0,1319898.0,0.0
30,Parks,2012,0.0,1319898.0,0.0
30,Police Cameras,2012,0.0,1319898.0,0.0
30,Bicycle Infrastructure,2012,0.0,1319898.0,0.0
30,Viaducts,2013,0.0,1315999.0,0.0
30,Beautification,2013,0.0,1315999.0,0.0
30,Misc. CDOT,2013,0.0,1315999.0,0.0
30,Parks,2013,0.0,1315999.0,0.0
30,Police Cameras,2013,0.0,1315999.0,0.0
30,Bicycle Infrastructure,2013,0.0,1315999.0,0.0
30,Viaducts,2014,0.0,1319614.0,0.0
30,Street Redesign,2014,0.0,1319614.0,0.0
30,Beautification,2014,0.0,1319614.0,0.0
30,Misc. CDOT,2014,0.0,1319614.0,0.0
30,Parks,2014,0.0,1319614.0,0.0
30,Police Cameras,2014,0.0,1319614.0,0.0
30,Pedestrian Infrastructure,2014,0.0,1319614.0,0.0
30,Bicycle Infrastructure,2014,0.0,1319614.0,0.0
30,Viaducts,2015,0.0,1315778.0,0.0
30,Beautification,2015,0.0,1315778.0,0.0
30,Misc. CDOT,2015,0.0,1315778.0,0.0
30,Parks,2015,0.0,1315778.0,0.0
30,Police Cameras,2015,0.0,1315778.0,0.0
30,Misc.,2015,0.0,1315778.0,0.0
30,Bicycle Infrastructure,2015,0.0,1315778.0,0.0
30,Viaducts,2016,0.0,1320000.0,0.0
30,Beautification,2016,0.0,1320000.0,0.0
30,Misc. CDOT,2016,0.0,1320000.0,0.0
30,Parks,2016,0.0,1320000.0,0.0
30,Police Cameras,2016,0.0,1320000.0,0.0
30,Bicycle Infrastructure,2016,0.0,1320000.0,0.0
30,Viaducts,2017,0.0,1319999.99,0.0
30,Street Redesign,2017,0.0,1319999.99,0.0
30,Beautification,2017,0.0,1319999.99,0.0
30,Misc. CDOT,2017,0.0,1319999.99,0.0
30,Parks,2017,0.0,1319999.99,0.0
30,Police Cameras,2017,0.0,1319999.99,0.0
30,Pedestrian Infrastructure,2017,0.0,1319999.99,0.0
30,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
30,Viaducts,2018,0.0,1319999.99,0.0
30,Lighting,2018,0.0,1319999.99,0.0
30,Beautification,2018,0.0,1319999.99,0.0
30,Misc. CDOT,2018,0.0,1319999.99,0.0
30,Pedestrian Infrastructure,2018,0.0,1319999.99,0.0
30,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
30,Viaducts,2019,0.0,1319999.99,0.0
30,Street Redesign,2019,0.0,1319999.99,0.0
30,Beautification,2019,0.0,1319999.99,0.0
30,Parks,2019,0.0,1319999.99,0.0
30,Police Cameras,2019,0.0,1319999.99,0.0
30,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
30,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
30,Viaducts,2020,0.0,1319999.99,0.0
30,Street Redesign,2020,0.0,1319999.99,0.0
30,Beautification,2020,0.0,1319999.99,0.0
30,Misc. CDOT,2020,0.0,1319999.99,0.0
30,Parks,2020,0.0,1319999.99,0.0
30,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
30,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
30,Viaducts,2021,0.0,1499999.99,0.0
30,Street Redesign,2021,0.0,1499999.99,0.0
30,Beautification,2021,0.0,1499999.99,0.0
30,Misc. CDOT,2021,0.0,1499999.99,0.0
30,Parks,2021,0.0,1499999.99,0.0
30,Police Cameras,2021,0.0,1499999.99,0.0
30,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
30,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
30,Viaducts,2022,0.0,1499999.99,0.0
30,Street Redesign,2022,0.0,1499999.99,0.0
30,Beautification,2022,0.0,1499999.99,0.0
30,Misc. CDOT,2022,0.0,1499999.99,0.0
30,Parks,2022,0.0,1499999.99,0.0
30,Police Cameras,2022,0.0,1499999.99,0.0
30,Pedestrian Infrastructure,2022,0.0,1499999.99,0.0
30,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
30,Viaducts,2023,0.0,1442314.3900000001,0.0
30,Street Redesign,2023,0.0,1442314.3900000001,0.0
30,Beautification,2023,0.0,1442314.3900000001,0.0
30,Parks,2023,0.0,1442314.3900000001,0.0
30,Police Cameras,2023,0.0,1442314.3900000001,0.0
30,Pedestrian Infrastructure,2023,0.0,1442314.3900000001,0.0
30,Bicycle Infrastructure,2023,0.0,1442314.3900000001,0.0
31,Viaducts,2012,0.0,1319998.0,0.0
31,Sidewalk Repair,2012,0.0,1319998.0,0.0
31,Beautification,2012,0.0,1319998.0,0.0
31,Misc. CDOT,2012,0.0,1319998.0,0.0
31,Parks,2012,0.0,1319998.0,0.0
31,Police Cameras,2012,0.0,1319998.0,0.0
31,Pedestrian Infrastructure,2012,0.0,1319998.0,0.0
31,Bicycle Infrastructure,2012,0.0,1319998.0,0.0
31,Viaducts,2013,0.0,1319951.0,0.0
31,Beautification,2013,0.0,1319951.0,0.0
31,Misc. CDOT,2013,0.0,1319951.0,0.0
31,Parks,2013,0.0,1319951.0,0.0
31,Police Cameras,2013,0.0,1319951.0,0.0
31,Bicycle Infrastructure,2013,0.0,1319951.0,0.0
31,Viaducts,2014,0.0,1318560.0,0.0
31,Beautification,2014,0.0,1318560.0,0.0
31,Misc. CDOT,2014,0.0,1318560.0,0.0
31,Parks,2014,0.0,1318560.0,0.0
31,Police Cameras,2014,0.0,1318560.0,0.0
31,Bicycle Infrastructure,2014,0.0,1318560.0,0.0
31,Viaducts,2015,0.0,1170305.0,0.0
31,Beautification,2015,0.0,1170305.0,0.0
31,Misc. CDOT,2015,0.0,1170305.0,0.0
31,Parks,2015,0.0,1170305.0,0.0
31,Police Cameras,2015,0.0,1170305.0,0.0
31,Misc.,2015,0.0,1170305.0,0.0
31,Bicycle Infrastructure,2015,0.0,1170305.0,0.0
31,Beautification,2016,0.0,1069310.0,0.0
31,Misc. CDOT,2016,0.0,1069310.0,0.0
31,Parks,2016,0.0,1069310.0,0.0
31,Police Cameras,2016,0.0,1069310.0,0.0
31,Bicycle Infrastructure,2016,0.0,1069310.0,0.0
31,Street Redesign,2017,0.0,1319999.99,0.0
31,Beautification,2017,0.0,1319999.99,0.0
31,Misc. CDOT,2017,0.0,1319999.99,0.0
31,Police Cameras,2017,0.0,1319999.99,0.0
31,Pedestrian Infrastructure,2017,0.0,1319999.99,0.0
31,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
31,Viaducts,2018,0.0,1319999.99,0.0
31,Street Redesign,2018,0.0,1319999.99,0.0
31,Lighting,2018,0.0,1319999.99,0.0
31,Beautification,2018,0.0,1319999.99,0.0
31,Misc. CDOT,2018,0.0,1319999.99,0.0
31,Parks,2018,0.0,1319999.99,0.0
31,Pedestrian Infrastructure,2018,0.0,1319999.99,0.0
31,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
31,Viaducts,2019,0.0,1319999.9900000002,0.0
31,Street Redesign,2019,0.0,1319999.9900000002,0.0
31,Beautification,2019,0.0,1319999.9900000002,0.0
31,Parks,2019,0.0,1319999.9900000002,0.0
31,Police Cameras,2019,0.0,1319999.9900000002,0.0
31,Bicycle Infrastructure,2019,0.0,1319999.9900000002,0.0
31,Viaducts,2020,0.0,1319999.99,0.0
31,Street Redesign,2020,0.0,1319999.99,0.0
31,Beautification,2020,0.0,1319999.99,0.0
31,Misc. CDOT,2020,0.0,1319999.99,0.0
31,Parks,2020,0.0,1319999.99,0.0
31,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
31,Viaducts,2021,0.0,1499999.99,0.0
31,Street Redesign,2021,0.0,1499999.99,0.0
31,Beautification,2021,0.0,1499999.99,0.0
31,Misc. CDOT,2021,0.0,1499999.99,0.0
31,Parks,2021,0.0,1499999.99,0.0
31,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
31,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
31,Misc.,2021,0.0,1499999.99,0.0
31,Viaducts,2022,0.0,1499999.99,0.0
31,Street Redesign,2022,0.0,1499999.99,0.0
31,Beautification,2022,0.0,1499999.99,0.0
31,Parks,2022,0.0,1499999.99,0.0
31,Police Cameras,2022,0.0,1499999.99,0.0
31,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
31,Beautification,2023,0.0,1499999.99,0.0
31,Viaducts,2023,0.0,1499999.99,0.0
31,Police Cameras,2023,0.0,1499999.99,0.0
31,Bicycle Infrastructure,2023,0.0,1499999.99,0.0
32,Viaducts,2012,0.0,1319494.0,0.0
32,Sidewalk Repair,2012,0.0,1319494.0,0.0
32,Lighting,2012,0.0,1319494.0,0.0
32,Beautification,2012,0.0,1319494.0,0.0
32,Misc. CDOT,2012,0.0,1319494.0,0.0
32,Parks,2012,0.0,1319494.0,0.0
32,Police Cameras,2012,0.0,1319494.0,0.0
32,Misc.,2012,0.0,1319494.0,0.0
32,Bicycle Infrastructure,2012,0.0,1319494.0,0.0
32,Viaducts,2013,0.0,1319997.0,0.0
32,Sidewalk Repair,2013,0.0,1319997.0,0.0
32,Street Redesign,2013,0.0,1319997.0,0.0
32,Lighting,2013,0.0,1319997.0,0.0
32,Beautification,2013,0.0,1319997.0,0.0
32,Misc. CDOT,2013,0.0,1319997.0,0.0
32,Parks,2013,0.0,1319997.0,0.0
32,Police Cameras,2013,0.0,1319997.0,0.0
32,Pedestrian Infrastructure,2013,0.0,1319997.0,0.0
32,Bicycle Infrastructure,2013,0.0,1319997.0,0.0
32,Beautification,2014,0.0,1314099.0,0.0
32,Misc. CDOT,2014,0.0,1314099.0,0.0
32,Viaducts,2014,0.0,1314099.0,0.0
32,Police Cameras,2014,0.0,1314099.0,0.0
32,Viaducts,2015,0.0,1315095.0,0.0
32,Lighting,2015,0.0,1315095.0,0.0
32,Beautification,2015,0.0,1315095.0,0.0
32,Misc. CDOT,2015,0.0,1315095.0,0.0
32,Police Cameras,2015,0.0,1315095.0,0.0
32,Misc.,2015,0.0,1315095.0,0.0
32,Bicycle Infrastructure,2015,0.0,1315095.0,0.0
32,Beautification,2016,0.0,1209704.0,0.0
32,Misc. CDOT,2016,0.0,1209704.0,0.0
32,Parks,2016,0.0,1209704.0,0.0
32,Police Cameras,2016,0.0,1209704.0,0.0
32,Bicycle Infrastructure,2016,0.0,1209704.0,0.0
32,Viaducts,2017,0.0,1319999.99,0.0
32,Beautification,2017,0.0,1319999.99,0.0
32,Misc. CDOT,2017,0.0,1319999.99,0.0
32,Parks,2017,0.0,1319999.99,0.0
32,Police Cameras,2017,0.0,1319999.99,0.0
32,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
32,Viaducts,2018,0.0,1319999.99,0.0
32,Beautification,2018,0.0,1319999.99,0.0
32,Misc. CDOT,2018,0.0,1319999.99,0.0
32,Parks,2018,0.0,1319999.99,0.0
32,Police Cameras,2018,0.0,1319999.99,0.0
32,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
32,Viaducts,2019,0.0,1319999.99,0.0
32,Street Redesign,2019,0.0,1319999.99,0.0
32,Lighting,2019,0.0,1319999.99,0.0
32,Beautification,2019,0.0,1319999.99,0.0
32,Police Cameras,2019,0.0,1319999.99,0.0
32,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
32,Viaducts,2020,0.0,1319999.99,0.0
32,Lighting,2020,0.0,1319999.99,0.0
32,Beautification,2020,0.0,1319999.99,0.0
32,Misc. CDOT,2020,0.0,1319999.99,0.0
32,Parks,2020,0.0,1319999.99,0.0
32,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
32,Viaducts,2021,0.0,1499999.99,0.0
32,Street Redesign,2021,0.0,1499999.99,0.0
32,Lighting,2021,0.0,1499999.99,0.0
32,Beautification,2021,0.0,1499999.99,0.0
32,Parks,2021,0.0,1499999.99,0.0
32,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
32,Viaducts,2022,0.0,1454149.9100000001,0.0
32,Beautification,2022,0.0,1454149.9100000001,0.0
32,Misc. CDOT,2022,0.0,1454149.9100000001,0.0
32,Police Cameras,2022,0.0,1454149.9100000001,0.0
32,Bicycle Infrastructure,2022,0.0,1454149.9100000001,0.0
32,Viaducts,2023,0.0,1492158.6600000001,0.0
32,Lighting,2023,0.0,1492158.6600000001,0.0
32,Beautification,2023,0.0,1492158.6600000001,0.0
32,Misc. CDOT,2023,0.0,1492158.6600000001,0.0
32,Police Cameras,2023,0.0,1492158.6600000001,0.0
32,Bicycle Infrastructure,2023,0.0,1492158.6600000001,0.0
33,Viaducts,2012,0.0,1319913.0,0.0
33,Street Redesign,2012,0.0,1319913.0,0.0
33,Beautification,2012,0.0,1319913.0,0.0
33,Misc. CDOT,2012,0.0,1319913.0,0.0
33,Parks,2012,0.0,1319913.0,0.0
33,Police Cameras,2012,0.0,1319913.0,0.0
33,Bicycle Infrastructure,2012,0.0,1319913.0,0.0
33,Viaducts,2013,0.0,1319999.0,0.0
33,Street Redesign,2013,0.0,1319999.0,0.0
33,Beautification,2013,0.0,1319999.0,0.0
33,Misc. CDOT,2013,0.0,1319999.0,0.0
33,Parks,2013,0.0,1319999.0,0.0
33,Police Cameras,2013,0.0,1319999.0,0.0
33,Bicycle Infrastructure,2013,0.0,1319999.0,0.0
